date : 2015-12-31
레고켐바이오 141080 유동자산 29,579,128,975
레고켐바이오 141080 현금및현금성자산 2,377,445,760
레고켐바이오 141080 매출채권 9,188,588,588
레고켐바이오 141080 기타유동금융자산 16,897,288,703
레고켐바이오 141080 기타유동자산 944,349,673
레고켐바이오 141080 재고자산 590,909
레고켐바이오 141080 비유동자산 38,740,882,888
레고켐바이오 141080 기타비유동금융자산 1,468,675,000
레고켐바이오 141080 유형자산 1,217,780,393
레고켐바이오 141080 무형자산 31,229,605,420
레고켐바이오 141080 기타비유동자산 994,822,075
레고켐바이오 141080 자산총계 68,320,011,863
레고켐바이오 141080 유동부채 9,172,358,350
레고켐바이오 141080 기타유동금융부채 744,234,331
레고켐바이오 141080 기타유동부채 517,019,950
레고켐바이오 141080 유동성장기차입금 1,800,000,000
레고켐바이오 141080 당기법인세부채 51,213,825
레고켐바이오 141080 비유동부채 15,969,514,493
레고켐바이오 141080 이연법인세부채 3,828,530,590
레고켐바이오 141080 기타비유동금융부채 658,044,868
레고켐바이오 141080 부채총계 25,141,872,843
레고켐바이오 141080 자본금 4,522,320,500
레고켐바이오 141080 자본잉여금 75,086,651,139
레고켐바이오 141080 이익잉여금(결손금) -36,671,468,726
레고켐바이오 141080 자본총계 43,178,139,020
레고켐바이오 141080 자본과부채총계 68,320,011,863
date : 2016-03-31
레고켐바이오 141080 유동자산 29,430,075,294
레고켐바이오 141080 현금및현금성자산 1,054,376,058
레고켐바이오 141080 매출채권 11,205,102,842
레고켐바이오 141080 기타유동금융자산 15,344,987,308
레고켐바이오 141080 기타유동자산 1,574,018,879
레고켐바이오 141080 재고자산 74,407,805
레고켐바이오 141080 비유동자산 39,054,097,118
레고켐바이오 141080 기타비유동금융자산 1,493,842,000
레고켐바이오 141080 유형자산 1,370,697,441
레고켐바이오 141080 무형자산 31,225,317,959
레고켐바이오 141080 기타비유동자산 1,134,239,718
레고켐바이오 141080 자산총계 68,484,172,412
레고켐바이오 141080 유동부채 10,532,266,798
레고켐바이오 141080 기타유동금융부채 717,140,970
레고켐바이오 141080 기타유동부채 510,718,199
레고켐바이오 141080 유동성장기차입금 1,800,000,000
레고켐바이오 141080 당기법인세부채 17,271,545
레고켐바이오 141080 비유동부채 16,305,578,773
레고켐바이오 141080 이연법인세부채 3,828,530,590
레고켐바이오 141080 기타비유동금융부채 666,492,970
