date : 2015-12-31
고려제약 014570 유동자산 40,437,367,171
고려제약 014570 현금및현금성자산 3,219,428,108
고려제약 014570 매출채권 및
고려제약 014570 기타유동자산 290,284,934
고려제약 014570 재고자산 9,918,297,997
고려제약 014570 비유동자산 18,760,011,328
고려제약 014570 유형자산 14,918,604,122
고려제약 014570 무형자산 891,965,924
고려제약 014570 기타비유동자산 567,120,650
고려제약 014570 자산총계 59,197,378,499
고려제약 014570 유동부채 7,307,599,458
고려제약 014570 단기차입금 1,000,000,000
고려제약 014570 유동성장기차입금 1,500,000,000
고려제약 014570 기타유동부채 1,373,465,195
고려제약 014570 비유동부채 2,211,021,441
고려제약 014570 장기차입금 500,000,000
고려제약 014570 이연법인세부채 144,503,075
고려제약 014570 부채총계 9,518,620,899
고려제약 014570 자본금 5,500,000,000
고려제약 014570 자본총계 49,678,757,600
고려제약 014570 자본과부채총계 59,197,378,499
date : 2016-03-31
고려제약 014570 유동자산 40,967,040,104
고려제약 014570 현금및현금성자산 3,968,819,684
고려제약 014570 매출채권 및
고려제약 014570 기타유동자산 355,939,525
고려제약 014570 재고자산 9,603,410,837
고려제약 014570 비유동자산 18,270,345,245
고려제약 014570 유형자산 14,764,563,753
고려제약 014570 무형자산 866,340,210
고려제약 014570 기타비유동자산 567,120,650
고려제약 014570 자산총계 59,237,385,349
고려제약 014570 유동부채 7,338,610,460
고려제약 014570 단기차입금 1,000,000,000
고려제약 014570 유동성장기차입금 1,000,000,000
고려제약 014570 기타유동부채 834,820,065
고려제약 014570 비유동부채 2,504,449,445
고려제약 014570 장기차입금 500,000,000
고려제약 014570 이연법인세부채 145,401,281
고려제약 014570 부채총계 9,843,059,905
고려제약 014570 자본금 5,500,000,000
고려제약 014570 자본총계 49,394,325,444
고려제약 014570 자본과부채총계 59,237,385,349
date : 2016-06-30
고려제약 014570 유동자산 40,781,750,061
고려제약 014570 현금및현금성자산 3,354,986,499
고려제약 014570 매출채권 및
고려제약 014570 기타유동자산 239,048,116
고려제약 014570 재고자산 8,711,580,603
고려제약 014570 비유동자산 18,722,732,755
고려제약 014570 유형자산 14,758,132,745
고려제약 014570 무형자산 840,355,328
고려제약 014570 기타비유동자산 567,120,650
고려제약 014570 자산총계 59,504,482,816
고려제약 014570 유동부채 6,547,032,409
고려제약 014570 단기차입금 500,000,000
고려제약 014570 유동성장기차입금 1,000,000,000
고려제약 014570 기타유동부채 1,111,103,804
고려제약 014570 비유동부채 2,657,784,863
고려제약 014570 장기차입금 500,000,000
고려제약 014570 이연법인세부채 70,837,117
고려제약 014570 부채총계 9,204,817,272
고려제약 014570 자본금 5,500,000,000
고려제약 014570 자본총계 50,299,665,544
고려제약 014570 자본과부채총계 59,504,482,816
date : 2016-09-30
고려제약 014570 유동자산 42,385,631,566
고려제약 014570 현금및현금성자산 3,561,508,516
고려제약 014570 매출채권 및
고려제약 014570 기타유동자산 344,322,237
고려제약 014570 재고자산 9,181,248,415
고려제약 014570 비유동자산 18,595,778,627
고려제약 014570 유형자산 14,683,292,053
고려제약 014570 무형자산 813,459,272
고려제약 014570 기타비유동자산 567,120,650
고려제약 014570 자산총계 60,981,410,193
고려제약 014570 유동부채 6,767,451,249
고려제약 014570 단기차입금 1,000,000,000
고려제약 014570 유동성장기차입금 1,000,000,000
고려제약 014570 기타유동부채 1,351,193,268
고려제약 014570 비유동부채 2,988,972,553
고려제약 014570 장기차입금 500,000,000
고려제약 014570 이연법인세부채 126,015,541
고려제약 014570 부채총계 9,756,423,802
고려제약 014570 자본금 5,500,000,000
고려제약 014570 자본총계 51,224,986,391
