date : 2015-12-31
슈넬생명과학 003060 유동자산 52,300,562,114
슈넬생명과학 003060 현금및현금성자산 15,191,559,169
슈넬생명과학 003060 매출채권 및
슈넬생명과학 003060 기타유동금융자산 6,675,898,415
슈넬생명과학 003060 재고자산 6,359,924,529
슈넬생명과학 003060 비유동자산 29,144,249,948
슈넬생명과학 003060 기타비유동금융자산 1,016,274,481
슈넬생명과학 003060 유형자산 17,740,369,710
슈넬생명과학 003060 무형자산 4,851,058,133
슈넬생명과학 003060 자산총계 81,444,812,062
슈넬생명과학 003060 유동부채 7,194,315,873
슈넬생명과학 003060 단기차입금 3,867,261,230
슈넬생명과학 003060 유동성장기차입금 656,160,000
슈넬생명과학 003060 기타유동금융부채 10,588,235
슈넬생명과학 003060 비유동부채 5,279,787,008
슈넬생명과학 003060 장기차입금 2,789,160,000
슈넬생명과학 003060 부채총계 12,474,102,881
슈넬생명과학 003060 자본금 40,286,573,500
슈넬생명과학 003060 자본잉여금 33,783,576,176
슈넬생명과학 003060 기타포괄손익누계액 0
슈넬생명과학 003060 이익잉여금(결손금) -6,101,341,345
슈넬생명과학 003060 자본총계 68,970,709,181
슈넬생명과학 003060 자본과부채총계 81,444,812,062
date : 2016-03-31
슈넬생명과학 003060 유동자산 71,714,602,359
슈넬생명과학 003060 현금및현금성자산 35,635,281,485
슈넬생명과학 003060 매출채권 및
슈넬생명과학 003060 기타유동금융자산 5,437,550,870
슈넬생명과학 003060 재고자산 6,037,230,606
슈넬생명과학 003060 비유동자산 29,167,512,646
슈넬생명과학 003060 기타비유동금융자산 1,064,041,831
슈넬생명과학 003060 유형자산 17,700,926,313
슈넬생명과학 003060 무형자산 4,841,488,633
슈넬생명과학 003060 자산총계 100,882,115,005
슈넬생명과학 003060 유동부채 6,896,406,691
슈넬생명과학 003060 단기차입금 4,036,148,150
슈넬생명과학 003060 유동성장기차입금 656,160,000
슈넬생명과학 003060 비유동부채 18,026,233,719
슈넬생명과학 003060 장기차입금 2,789,160,000
슈넬생명과학 003060 부채총계 24,922,640,410
슈넬생명과학 003060 자본금 40,395,323,500
슈넬생명과학 003060 자본잉여금 42,057,364,067
슈넬생명과학 003060 기타포괄손익누계액 0
슈넬생명과학 003060 이익잉여금(결손금) -6,919,316,931
슈넬생명과학 003060 자본총계 75,959,474,595
슈넬생명과학 003060 자본과부채총계 100,882,115,005
date : 2016-06-30
슈넬생명과학 003060 유동자산 94,340,304,030
슈넬생명과학 003060 현금및현금성자산 29,289,972,179
슈넬생명과학 003060 매출채권 및
슈넬생명과학 003060 기타유동금융자산 32,548,885,175
슈넬생명과학 003060 재고자산 7,140,392,033
슈넬생명과학 003060 비유동자산 29,906,188,750
슈넬생명과학 003060 기타비유동금융자산 1,111,809,181
슈넬생명과학 003060 유형자산 17,501,396,320
슈넬생명과학 003060 무형자산 5,807,419,133
슈넬생명과학 003060 자산총계 124,246,492,780
슈넬생명과학 003060 유동부채 7,273,118,467
슈넬생명과학 003060 단기차입금 4,370,913,336
슈넬생명과학 003060 유동성장기차입금 656,160,000
슈넬생명과학 003060 비유동부채 34,140,138,130
슈넬생명과학 003060 장기차입금 2,789,160,000
슈넬생명과학 003060 부채총계 41,413,256,597
슈넬생명과학 003060 자본금 40,433,973,500
슈넬생명과학 003060 자본잉여금 49,570,201,919
슈넬생명과학 003060 기타포괄손익누계액 0
슈넬생명과학 003060 이익잉여금(결손금) -7,331,620,364
슈넬생명과학 003060 자본총계 82,833,236,183
슈넬생명과학 003060 자본과부채총계 124,246,492,780
date : 2016-09-30
슈넬생명과학 003060 유동자산 94,009,265,213
슈넬생명과학 003060 현금및현금성자산 31,169,876,449
슈넬생명과학 003060 매출채권 및
슈넬생명과학 003060 기타유동금융자산 32,551,751,295
슈넬생명과학 003060 재고자산 8,182,869,764
슈넬생명과학 003060 비유동자산 29,570,489,184
슈넬생명과학 003060 기타비유동금융자산 1,159,576,531
슈넬생명과학 003060 유형자산 17,256,430,658
슈넬생명과학 003060 무형자산 5,697,649,633
슈넬생명과학 003060 자산총계 123,579,754,397
슈넬생명과학 003060 유동부채 22,773,140,854
슈넬생명과학 003060 단기차입금 4,281,794,681
슈넬생명과학 003060 유동성장기차입금 656,160,000
슈넬생명과학 003060 비유동부채 18,918,549,016
슈넬생명과학 003060 장기차입금 2,789,160,000
슈넬생명과학 003060 부채총계 41,691,689,870
슈넬생명과학 003060 자본금 40,436,473,500
슈넬생명과학 003060 자본잉여금 49,587,631,938
슈넬생명과학 003060 기타포괄손익누계액 0
슈넬생명과학 003060 이익잉여금(결손금) -8,284,581,020
슈넬생명과학 003060 자본총계 81,888,064,527
슈넬생명과학 003060 자본과부채총계 123,579,754,397
date : 2016-12-31
슈넬생명과학 003060 유동자산 86,115,076,595
슈넬생명과학 003060 현금및현금성자산 24,028,314,037
슈넬생명과학 003060 매출채권 및
슈넬생명과학 003060 기타유동금융자산 30,516,109,614
슈넬생명과학 003060 재고자산 8,038,168,310
슈넬생명과학 003060 비유동자산 37,189,136,783
슈넬생명과학 003060 기타비유동금융자산 9,207,343,881
슈넬생명과학 003060 유형자산 17,414,288,384
슈넬생명과학 003060 무형자산 5,125,143,910
슈넬생명과학 003060 자산총계 123,304,213,378
슈넬생명과학 003060 유동부채 41,966,678,867
슈넬생명과학 003060 단기차입금 4,221,215,769
슈넬생명과학 003060 유동성장기차입금 656,160,000
슈넬생명과학 003060 비유동부채 3,009,150,431
슈넬생명과학 003060 장기차입금 2,789,160,000
슈넬생명과학 003060 부채총계 44,975,829,298
슈넬생명과학 003060 자본금 40,437,473,500
슈넬생명과학 003060 자본잉여금 49,586,866,613
슈넬생명과학 003060 기타포괄손익누계액 0
슈넬생명과학 003060 이익잉여금(결손금) -11,836,949,448
슈넬생명과학 003060 자본총계 78,328,384,080
슈넬생명과학 003060 자본과부채총계 123,304,213,378
date : 2017-03-31
에이프로젠제약 003060 유동자산 59,930,759,127
에이프로젠제약 003060 현금및현금성자산 17,518,275,211
에이프로젠제약 003060 매출채권 및
에이프로젠제약 003060 기타유동금융자산 10,389,555,600
에이프로젠제약 003060 재고자산 8,264,402,935
에이프로젠제약 003060 비유동자산 65,116,841,727
에이프로젠제약 003060 기타비유동금융자산 20,091,266,251
에이프로젠제약 003060 유형자산 16,103,971,036
에이프로젠제약 003060 무형자산 5,114,796,077
에이프로젠제약 003060 자산총계 125,047,600,854
에이프로젠제약 003060 유동부채 45,382,290,201
에이프로젠제약 003060 단기차입금 4,114,910,303
에이프로젠제약 003060 유동성장기차입금 656,160,000
에이프로젠제약 003060 비유동부채 2,296,882,955
에이프로젠제약 003060 장기차입금 2,789,160,000
에이프로젠제약 003060 부채총계 47,679,173,156
에이프로젠제약 003060 자본금 40,441,723,500
에이프로젠제약 003060 자본잉여금 49,636,363,073
에이프로젠제약 003060 기타포괄손익누계액 1,736,074,340
에이프로젠제약 003060 이익잉여금(결손금) -14,554,653,170
에이프로젠제약 003060 자본총계 77,368,427,698
에이프로젠제약 003060 자본과부채총계 125,047,600,854
date : 2017-06-30
